"Country","Sex","Cause","Year","Value"
"Belgium","Male","Diseases of the respiratory system",1962,176.1
"Belgium","Male","Diseases of the respiratory system",1961,133.8
"Belgium","Male","Diseases of the respiratory system",1960,219.1
"Belgium","Total","Diseases of the respiratory system",2020,71.6
"Belgium","Total","Diseases of the respiratory system",2019,84.2
"Belgium","Total","Diseases of the respiratory system",2018,91.2
"Belgium","Total","Diseases of the respiratory system",2017,87.2
"Belgium","Total","Diseases of the respiratory system",2016,81.8
"Belgium","Total","Diseases of the respiratory system",2015,88.1
"Belgium","Total","Diseases of the respiratory system",2014,77
"Belgium","Total","Diseases of the respiratory system",2013,88.3
"Belgium","Total","Diseases of the respiratory system",2012,90.2
"Belgium","Total","Diseases of the respiratory system",2011,85.8
"Belgium","Total","Diseases of the respiratory system",2010,91.3
"Belgium","Total","Diseases of the respiratory system",2009,95.8
"Belgium","Total","Diseases of the respiratory system",2008,99.9
"Belgium","Total","Diseases of the respiratory system",2007,102.1
"Belgium","Total","Diseases of the respiratory system",2006,103.3
"Belgium","Total","Diseases of the respiratory system",2005,117.9
"Belgium","Total","Diseases of the respiratory system",2004,111.7
"Belgium","Total","Diseases of the respiratory system",2003,129.1
