"Country","Sex","Cause","Year","Value"
"Belgium","Total","Diseases of the genitourinary system",1962,28.4
"Belgium","Total","Diseases of the genitourinary system",1961,30.4
"Belgium","Total","Diseases of the genitourinary system",1960,35.2
"Belgium","Total","Diseases of the genitourinary system",2020,20.7
"Belgium","Total","Diseases of the genitourinary system",2019,19.5
"Belgium","Total","Diseases of the genitourinary system",2018,19.4
"Belgium","Total","Diseases of the genitourinary system",2017,18.8
"Belgium","Total","Diseases of the genitourinary system",2016,20.6
"Belgium","Total","Diseases of the genitourinary system",2015,20.8
"Belgium","Total","Diseases of the genitourinary system",2014,18.8
"Belgium","Total","Diseases of the genitourinary system",2013,20.1
"Belgium","Total","Diseases of the genitourinary system",2012,19.7
"Belgium","Total","Diseases of the genitourinary system",2011,20.6
"Belgium","Total","Diseases of the genitourinary system",2010,20.2
"Belgium","Female","Diseases of the genitourinary system",2020,18.4
"Belgium","Female","Diseases of the genitourinary system",2019,17.7
"Belgium","Female","Diseases of the genitourinary system",2018,17.4
"Belgium","Female","Diseases of the genitourinary system",2017,16.8
"Belgium","Female","Diseases of the genitourinary system",2016,18.9
"Belgium","Female","Diseases of the genitourinary system",2015,19.1
"Belgium","Female","Diseases of the genitourinary system",2014,16.5
"Belgium","Female","Diseases of the genitourinary system",2013,17.6
"Belgium","Female","Diseases of the genitourinary system",2012,17.3
"Belgium","Female","Diseases of the genitourinary system",2011,18.5
"Belgium","Female","Diseases of the genitourinary system",2010,18.4
"Belgium","Female","Diseases of the genitourinary system",2009,17.4
"Belgium","Female","Diseases of the genitourinary system",2008,17.1
"Belgium","Female","Diseases of the genitourinary system",2007,16.9
"Belgium","Female","Diseases of the genitourinary system",2006,17.7
"Belgium","Female","Diseases of the genitourinary system",2005,14.9
"Belgium","Female","Diseases of the genitourinary system",2004,13.2
"Belgium","Female","Diseases of the genitourinary system",2003,15
"Belgium","Female","Diseases of the genitourinary system",2002,14.1
"Belgium","Female","Diseases of the genitourinary system",2001,13.4
"Belgium","Female","Diseases of the genitourinary system",2000,13.1
"Belgium","Female","Diseases of the genitourinary system",1999,14
"Belgium","Female","Diseases of the genitourinary system",1998,14.6
"Belgium","Female","Diseases of the genitourinary system",1997,14.5
"Belgium","Female","Diseases of the genitourinary system",1996,15.7
"Belgium","Female","Diseases of the genitourinary system",1995,15.6
"Belgium","Female","Diseases of the genitourinary system",1994,15.8
"Belgium","Female","Diseases of the genitourinary system",1993,15.6
"Belgium","Female","Diseases of the genitourinary system",1992,15.9
"Belgium","Female","Diseases of the genitourinary system",1991,16.5
"Belgium","Female","Diseases of the genitourinary system",1990,17
"Belgium","Female","Diseases of the genitourinary system",1989,18.6
"Belgium","Female","Diseases of the genitourinary system",1988,17.9
"Belgium","Female","Diseases of the genitourinary system",1987,19
"Belgium","Female","Diseases of the genitourinary system",1986,20.1
"Belgium","Female","Diseases of the genitourinary system",1985,20.7
"Belgium","Female","Diseases of the genitourinary system",1984,21.8
"Belgium","Female","Diseases of the genitourinary system",1983,23.6
"Belgium","Female","Diseases of the genitourinary system",1982,22.7
"Belgium","Female","Diseases of the genitourinary system",1981,22.8
"Belgium","Female","Diseases of the genitourinary system",1980,23.6
"Belgium","Female","Diseases of the genitourinary system",1979,25.4
"Belgium","Female","Diseases of the genitourinary system",1978,19.4
"Belgium","Female","Diseases of the genitourinary system",1977,18.6
"Belgium","Female","Diseases of the genitourinary system",1976,20.2
"Belgium","Female","Diseases of the genitourinary system",1975,19.6
"Belgium","Female","Diseases of the genitourinary system",1974,19.9
"Belgium","Female","Diseases of the genitourinary system",1973,21.3
"Belgium","Female","Diseases of the genitourinary system",1972,21.8
"Belgium","Female","Diseases of the genitourinary system",1971,19.7
"Belgium","Female","Diseases of the genitourinary system",1970,19.7
"Belgium","Female","Diseases of the genitourinary system",1969,19.2
"Belgium","Female","Diseases of the genitourinary system",1968,18.2
"Belgium","Female","Diseases of the genitourinary system",1967,18.8
"Belgium","Female","Diseases of the genitourinary system",1966,17.1
"Belgium","Female","Diseases of the genitourinary system",1965,18.2
"Belgium","Female","Diseases of the genitourinary system",1964,16.3
"Belgium","Female","Diseases of the genitourinary system",1963,16.3
"Belgium","Female","Diseases of the genitourinary system",1962,16.6
"Belgium","Female","Diseases of the genitourinary system",1961,17
"Belgium","Female","Diseases of the genitourinary system",1960,19.5
"Belgium","Male","Diseases of the genitourinary system",2020,23.8
"Belgium","Male","Diseases of the genitourinary system",2019,22.4
