"Country","Sex","Cause","Year","Value"
"Belgium","Female","Diseases of the digestive system",1991,38.5
"Belgium","Female","Diseases of the digestive system",1990,37.6
"Belgium","Female","Diseases of the digestive system",1989,40.8
"Belgium","Female","Diseases of the digestive system",1988,40.7
"Belgium","Female","Diseases of the digestive system",1987,39.3
"Belgium","Female","Diseases of the digestive system",1986,39.9
"Belgium","Female","Diseases of the digestive system",1985,41.9
"Belgium","Female","Diseases of the digestive system",1984,44.6
"Belgium","Female","Diseases of the digestive system",1983,45.6
"Belgium","Female","Diseases of the digestive system",1982,45.9
"Belgium","Female","Diseases of the digestive system",1981,45.4
"Belgium","Female","Diseases of the digestive system",1980,47.3
"Belgium","Female","Diseases of the digestive system",1979,46.9
"Belgium","Female","Diseases of the digestive system",1978,41.2
"Belgium","Female","Diseases of the digestive system",1977,41.2
