"Country","Sex","Cause","Year","Value"
"Costa Rica","Female","External causes of mortality",1977,40.7
"Costa Rica","Female","External causes of mortality",1976,43.9
"Costa Rica","Female","External causes of mortality",1975,39.7
"Costa Rica","Female","External causes of mortality",1974,36.3
"Costa Rica","Female","External causes of mortality",1973,34.3
"Costa Rica","Female","External causes of mortality",1972,32.6
"Costa Rica","Female","External causes of mortality",1971,32.4
"Costa Rica","Female","External causes of mortality",1970,28.3
"Costa Rica","Female","External causes of mortality",1969,33
"Costa Rica","Female","External causes of mortality",1968,34
"Costa Rica","Female","External causes of mortality",1967,36.9
"Costa Rica","Female","External causes of mortality",1966,31.2
"Costa Rica","Female","External causes of mortality",1965,37.4
"Costa Rica","Female","External causes of mortality",1964,39.7
"Costa Rica","Female","External causes of mortality",1963,35.9
"Costa Rica","Female","External causes of mortality",1962,20.3
"Costa Rica","Female","External causes of mortality",1961,34.6
"Costa Rica","Total","External causes of mortality",1994,96.7
"Costa Rica","Total","External causes of mortality",1993,92.4
"Costa Rica","Total","External causes of mortality",1992,99.5
"Costa Rica","Total","External causes of mortality",1991,82.3
"Costa Rica","Total","External causes of mortality",1990,87.2
"Costa Rica","Total","External causes of mortality",1989,95.7
"Costa Rica","Total","External causes of mortality",1988,98.5
"Costa Rica","Total","External causes of mortality",1987,86.3
"Costa Rica","Total","External causes of mortality",1986,79.5
"Costa Rica","Total","External causes of mortality",1985,93.8
"Costa Rica","Total","External causes of mortality",1983,57.7
"Costa Rica","Total","External causes of mortality",1982,79.1
"Costa Rica","Total","External causes of mortality",1981,81.4
"Costa Rica","Total","External causes of mortality",1980,95.2
"Costa Rica","Total","External causes of mortality",1979,87.7
"Costa Rica","Total","External causes of mortality",1978,99.2
"Costa Rica","Total","External causes of mortality",1977,90.4
"Costa Rica","Total","External causes of mortality",1976,92.1
"Costa Rica","Total","External causes of mortality",1975,84.1
"Costa Rica","Total","External causes of mortality",1974,78.7
"Costa Rica","Total","External causes of mortality",1973,73.7
"Costa Rica","Total","External causes of mortality",1972,72.8
"Costa Rica","Total","External causes of mortality",1971,76.1
"Costa Rica","Total","External causes of mortality",1970,76.7
"Costa Rica","Total","External causes of mortality",1969,73.6
"Costa Rica","Total","External causes of mortality",1968,80.8
"Costa Rica","Total","External causes of mortality",1967,78.3
"Costa Rica","Total","External causes of mortality",1966,80.2
"Costa Rica","Total","External causes of mortality",1965,84.8
"Costa Rica","Total","External causes of mortality",1964,83.1
"Costa Rica","Total","External causes of mortality",1963,72.3
"Costa Rica","Total","External causes of mortality",1962,62.7
"Costa Rica","Total","External causes of mortality",1961,80.1
"Costa Rica","Total","External causes of mortality",2020,55.5
"Costa Rica","Total","External causes of mortality",2019,66.7
"Costa Rica","Total","External causes of mortality",2018,66.6
"Costa Rica","Total","External causes of mortality",2017,65.2
"Costa Rica","Total","External causes of mortality",2016,70.7
"Costa Rica","Total","External causes of mortality",2015,64.4
"Costa Rica","Total","External causes of mortality",2014,61.2
"Costa Rica","Total","External causes of mortality",2013,57.6
"Costa Rica","Total","External causes of mortality",2012,62
"Costa Rica","Total","External causes of mortality",2011,63.2
"Costa Rica","Total","External causes of mortality",2010,68.4
"Costa Rica","Total","External causes of mortality",2009,62.6
"Costa Rica","Total","External causes of mortality",2008,66.2
"Costa Rica","Total","External causes of mortality",2007,66.4
"Costa Rica","Total","External causes of mortality",2006,73.1
"Costa Rica","Total","External causes of mortality",2005,68.2
"Costa Rica","Total","External causes of mortality",2004,75.2
"Costa Rica","Total","External causes of mortality",2003,72
"Costa Rica","Total","External causes of mortality",2002,70.9
"Costa Rica","Total","External causes of mortality",2001,73.4
"Costa Rica","Total","External causes of mortality",2000,77.8
"Costa Rica","Total","External causes of mortality",1999,73.7
"Costa Rica","Total","External causes of mortality",1998,71.5
"Costa Rica","Total","External causes of mortality",1997,73.6
"Costa Rica","Total","External causes of mortality",1996,71.9
"Costa Rica","Total","External causes of mortality",1995,97.6
"Costa Rica","Male","External causes of mortality",2020,83.4
"Costa Rica","Male","External causes of mortality",2019,101.9
"Costa Rica","Male","External causes of mortality",2018,99.2
"Costa Rica","Male","External causes of mortality",2017,96
"Costa Rica","Male","External causes of mortality",2016,106.4
"Costa Rica","Male","External causes of mortality",2015,100
"Costa Rica","Male","External causes of mortality",2014,89.8
"Costa Rica","Male","External causes of mortality",2013,87.7
"Costa Rica","Male","External causes of mortality",2012,88.9
"Costa Rica","Male","External causes of mortality",2011,91
"Costa Rica","Male","External causes of mortality",2010,101.8
"Costa Rica","Male","External causes of mortality",2009,91.4
"Costa Rica","Male","External causes of mortality",2008,100.9
"Costa Rica","Male","External causes of mortality",2007,96.9
"Costa Rica","Male","External causes of mortality",2006,111.4
"Costa Rica","Male","External causes of mortality",2005,101.6
"Costa Rica","Male","External causes of mortality",2004,112.5
"Costa Rica","Male","External causes of mortality",2003,109.6
"Costa Rica","Male","External causes of mortality",2002,113
"Costa Rica","Male","External causes of mortality",2001,110.8
"Costa Rica","Male","External causes of mortality",2000,113.9
"Costa Rica","Male","External causes of mortality",1999,110.5
"Costa Rica","Male","External causes of mortality",1998,104.6
"Costa Rica","Male","External causes of mortality",1997,113.3
"Costa Rica","Male","External causes of mortality",1996,110.5
"Costa Rica","Male","External causes of mortality",1995,144.3
"Costa Rica","Male","External causes of mortality",1994,132.3
"Costa Rica","Male","External causes of mortality",1993,138.9
"Costa Rica","Male","External causes of mortality",1992,151.6
"Costa Rica","Male","External causes of mortality",1991,125.2
"Costa Rica","Male","External causes of mortality",1990,134.4
"Costa Rica","Male","External causes of mortality",1989,140.5
"Costa Rica","Male","External causes of mortality",1988,146.6
"Costa Rica","Male","External causes of mortality",1987,130
"Costa Rica","Male","External causes of mortality",1986,120.1
"Costa Rica","Male","External causes of mortality",1985,142.7
"Costa Rica","Male","External causes of mortality",1983,87.5
"Costa Rica","Male","External causes of mortality",1982,116.9
"Costa Rica","Male","External causes of mortality",1981,114.6
"Costa Rica","Male","External causes of mortality",1980,139.2
"Costa Rica","Male","External causes of mortality",1979,139.9
"Costa Rica","Male","External causes of mortality",1978,149.3
"Costa Rica","Male","External causes of mortality",1977,143.5
"Costa Rica","Male","External causes of mortality",1976,141.9
"Costa Rica","Male","External causes of mortality",1975,130
"Costa Rica","Male","External causes of mortality",1974,121.9
"Costa Rica","Male","External causes of mortality",1973,113.5
"Costa Rica","Male","External causes of mortality",1972,113.6
"Costa Rica","Male","External causes of mortality",1971,121
"Costa Rica","Male","External causes of mortality",1970,126.5
"Costa Rica","Male","External causes of mortality",1969,115
"Costa Rica","Male","External causes of mortality",1968,129.7
"Costa Rica","Male","External causes of mortality",1967,121.2
"Costa Rica","Male","External causes of mortality",1966,131.3
"Costa Rica","Male","External causes of mortality",1965,133.6
"Costa Rica","Male","External causes of mortality",1964,128.4
"Costa Rica","Male","External causes of mortality",1963,109.4
"Costa Rica","Male","External causes of mortality",1962,107.4
"Costa Rica","Male","External causes of mortality",1961,130.6
"Czechia","Male","External causes of mortality",2021,71.2
"Czechia","Male","External causes of mortality",2020,75.5
"Czechia","Male","External causes of mortality",2019,76.9
"Czechia","Male","External causes of mortality",2018,78.7
"Czechia","Male","External causes of mortality",2017,77.8
"Czechia","Male","External causes of mortality",2016,76
"Czechia","Male","External causes of mortality",2015,82
"Czechia","Male","External causes of mortality",2014,81.9
"Czechia","Male","External causes of mortality",2013,81.5
"Czechia","Male","External causes of mortality",2012,85.9
"Czechia","Male","External causes of mortality",2011,88.5
"Czechia","Male","External causes of mortality",2010,89.4
"Czechia","Male","External causes of mortality",2009,90.4
"Czechia","Male","External causes of mortality",2008,92.2
"Czechia","Male","External causes of mortality",2007,92.6
"Czechia","Male","External causes of mortality",2006,93.5
"Czechia","Male","External causes of mortality",2005,98.7
"Czechia","Male","External causes of mortality",2004,108.2
"Czechia","Male","External causes of mortality",2003,118.6
"Czechia","Male","External causes of mortality",2002,111.8
"Czechia","Male","External causes of mortality",2001,109.2
"Czechia","Male","External causes of mortality",2000,111.3
"Czechia","Male","External causes of mortality",1999,109.1
"Czechia","Male","External causes of mortality",1998,111.1
"Czechia","Male","External causes of mortality",1997,122.6
"Czechia","Male","External causes of mortality",1996,122.5
"Czechia","Male","External causes of mortality",1995,129.8
"Czechia","Male","External causes of mortality",1994,130.1
"Czechia","Male","External causes of mortality",1993,134.4
"Czechia","Male","External causes of mortality",1992,141.7
"Czechia","Male","External causes of mortality",1991,141.6
"Czechia","Male","External causes of mortality",1990,147.7
"Czechia","Male","External causes of mortality",1989,133
"Czechia","Male","External causes of mortality",1988,128.8
"Czechia","Male","External causes of mortality",1987,130.3
"Czechia","Male","External causes of mortality",1986,138.9
"Czechia","Total","External causes of mortality",1999,77.4
"Czechia","Total","External causes of mortality",1998,79.3
"Czechia","Total","External causes of mortality",1997,89.6
"Czechia","Total","External causes of mortality",1996,91.3
"Czechia","Total","External causes of mortality",1995,100.8
"Czechia","Total","External causes of mortality",1994,101.2
"Czechia","Total","External causes of mortality",1993,102.8
"Czechia","Total","External causes of mortality",1992,105.6
"Czechia","Total","External causes of mortality",1991,109.8
"Czechia","Total","External causes of mortality",1990,113.8
"Czechia","Total","External causes of mortality",1989,108.3
"Czechia","Total","External causes of mortality",1988,108.3
"Czechia","Total","External causes of mortality",1987,111.2
"Czechia","Total","External causes of mortality",1986,115.1
"Czechia","Total","External causes of mortality",2021,47.6
"Czechia","Total","External causes of mortality",2020,50.2
"Czechia","Total","External causes of mortality",2019,51.2
"Czechia","Total","External causes of mortality",2018,53.3
"Czechia","Total","External causes of mortality",2017,51.5
"Czechia","Total","External causes of mortality",2016,51.2
"Czechia","Total","External causes of mortality",2015,54.8
"Czechia","Total","External causes of mortality",2014,54.3
"Czechia","Total","External causes of mortality",2013,53.6
"Czechia","Total","External causes of mortality",2012,56.3
"Czechia","Total","External causes of mortality",2011,58
"Czechia","Total","External causes of mortality",2010,58.7
"Czechia","Total","External causes of mortality",2009,58.4
"Czechia","Total","External causes of mortality",2008,61.2
"Czechia","Total","External causes of mortality",2007,62.6
"Czechia","Total","External causes of mortality",2006,61.4
"Czechia","Total","External causes of mortality",2005,67.6
"Czechia","Total","External causes of mortality",2004,77.6
"Czechia","Total","External causes of mortality",2003,81.9
"Czechia","Total","External causes of mortality",2002,76.2
"Czechia","Total","External causes of mortality",2001,76.3
"Czechia","Total","External causes of mortality",2000,77.4
"Czechia","Female","External causes of mortality",2021,26.8
"Czechia","Female","External causes of mortality",2020,28.2
"Czechia","Female","External causes of mortality",2019,29.1
"Czechia","Female","External causes of mortality",2018,30.8
"Czechia","Female","External causes of mortality",2017,28.6
"Czechia","Female","External causes of mortality",2016,29.9
"Czechia","Female","External causes of mortality",2015,31.2
"Czechia","Female","External causes of mortality",2014,30.7
"Czechia","Female","External causes of mortality",2013,29.5
"Czechia","Female","External causes of mortality",2012,30.7
"Czechia","Female","External causes of mortality",2011,31.8
"Czechia","Female","External causes of mortality",2010,31.9
"Czechia","Female","External causes of mortality",2009,31.5
"Czechia","Female","External causes of mortality",2008,34.4
"Czechia","Female","External causes of mortality",2007,35.7
"Czechia","Female","External causes of mortality",2006,34.3
"Czechia","Female","External causes of mortality",2005,40.2
"Czechia","Female","External causes of mortality",2004,49.6
"Czechia","Female","External causes of mortality",2003,50.8
"Czechia","Female","External causes of mortality",2002,46.3
"Czechia","Female","External causes of mortality",2001,47.6
"Czechia","Female","External causes of mortality",2000,47.5
"Czechia","Female","External causes of mortality",1999,48.8
"Czechia","Female","External causes of mortality",1998,50.7
"Czechia","Female","External causes of mortality",1997,58.7
"Czechia","Female","External causes of mortality",1996,62.5
"Czechia","Female","External causes of mortality",1995,72
"Czechia","Female","External causes of mortality",1994,73.2
"Czechia","Female","External causes of mortality",1993,72.9
"Czechia","Female","External causes of mortality",1992,73.3
"Czechia","Female","External causes of mortality",1991,80.2
"Czechia","Female","External causes of mortality",1990,82.4
"Czechia","Female","External causes of mortality",1989,83.4
"Czechia","Female","External causes of mortality",1988,86.1
"Czechia","Female","External causes of mortality",1987,88.8
"Czechia","Female","External causes of mortality",1986,90.2
"Denmark","Male","External causes of mortality",1974,105
"Denmark","Male","External causes of mortality",1973,111.7
"Denmark","Male","External causes of mortality",1972,111.9
"Denmark","Male","External causes of mortality",1971,115.4
"Denmark","Male","External causes of mortality",1970,108.4
"Denmark","Male","External causes of mortality",1969,115.6
"Denmark","Male","External causes of mortality",1968,111.5
"Denmark","Male","External causes of mortality",1967,104.4
"Denmark","Male","External causes of mortality",1966,108.8
"Denmark","Male","External causes of mortality",1965,112.3
"Denmark","Male","External causes of mortality",1964,112.4
"Denmark","Male","External causes of mortality",1963,113.2
"Denmark","Male","External causes of mortality",1962,111.6
"Denmark","Male","External causes of mortality",1961,104.2
"Denmark","Male","External causes of mortality",1960,109.9
"Denmark","Male","External causes of mortality",2021,38.2
"Denmark","Male","External causes of mortality",2020,46.6
"Denmark","Male","External causes of mortality",2019,49.2
"Denmark","Male","External causes of mortality",2018,46.2
"Denmark","Male","External causes of mortality",2017,46.2
"Denmark","Male","External causes of mortality",2016,46.8
"Denmark","Male","External causes of mortality",2015,43.7
"Denmark","Male","External causes of mortality",2014,48.5
"Denmark","Male","External causes of mortality",2013,47.5
"Denmark","Male","External causes of mortality",2012,50.6
"Denmark","Male","External causes of mortality",2011,53.8
"Denmark","Male","External causes of mortality",2010,50.5
"Denmark","Male","External causes of mortality",2009,55.1
"Denmark","Male","External causes of mortality",2008,62.2
"Denmark","Male","External causes of mortality",2007,63.6
"Denmark","Male","External causes of mortality",2006,67.7
"Denmark","Male","External causes of mortality",2005,68.1
"Denmark","Male","External causes of mortality",2004,61.9
"Denmark","Male","External causes of mortality",2003,67.5
"Denmark","Male","External causes of mortality",2002,69.2
"Denmark","Male","External causes of mortality",2001,80
"Denmark","Male","External causes of mortality",2000,84.6
"Denmark","Male","External causes of mortality",1999,88.2
"Denmark","Male","External causes of mortality",1998,87.4
"Denmark","Male","External causes of mortality",1997,90.2
"Denmark","Male","External causes of mortality",1996,90
"Denmark","Male","External causes of mortality",1995,95.5
"Denmark","Male","External causes of mortality",1994,96.4
"Denmark","Male","External causes of mortality",1993,98.8
"Denmark","Male","External causes of mortality",1992,97.4
"Denmark","Male","External causes of mortality",1991,99.3
"Denmark","Male","External causes of mortality",1990,101.9
"Denmark","Male","External causes of mortality",1989,109.8
"Denmark","Male","External causes of mortality",1988,108.1
"Denmark","Male","External causes of mortality",1987,105.7
"Denmark","Male","External causes of mortality",1986,105.1
"Denmark","Male","External causes of mortality",1985,108.1
"Denmark","Male","External causes of mortality",1984,104.6
"Denmark","Male","External causes of mortality",1983,107.7
"Denmark","Male","External causes of mortality",1982,102.8
"Denmark","Male","External causes of mortality",1981,107.2
"Denmark","Male","External causes of mortality",1980,107.3
"Denmark","Male","External causes of mortality",1979,99
"Denmark","Male","External causes of mortality",1978,94.7
"Denmark","Male","External causes of mortality",1977,95.9
"Denmark","Male","External causes of mortality",1976,96.3
"Denmark","Male","External causes of mortality",1975,99.7
"Denmark","Total","External causes of mortality",1981,82.6
"Denmark","Total","External causes of mortality",1980,85.9
"Denmark","Total","External causes of mortality",1979,79.9
"Denmark","Total","External causes of mortality",1978,76.3
"Denmark","Total","External causes of mortality",1977,76.3
"Denmark","Total","External causes of mortality",1976,76.6
"Denmark","Total","External causes of mortality",1975,78.4
"Denmark","Total","External causes of mortality",1974,83
"Denmark","Total","External causes of mortality",1973,90.9
"Denmark","Total","External causes of mortality",1972,89.2
"Denmark","Total","External causes of mortality",1971,92
"Denmark","Total","External causes of mortality",1970,89.5
"Denmark","Total","External causes of mortality",1969,91.2
"Denmark","Total","External causes of mortality",1968,87.5
"Denmark","Total","External causes of mortality",1967,83.9
"Denmark","Total","External causes of mortality",1966,93.7
"Denmark","Total","External causes of mortality",1965,101.1
"Denmark","Total","External causes of mortality",1964,104.9
"Denmark","Total","External causes of mortality",1963,101.1
"Denmark","Total","External causes of mortality",1962,99.6
"Denmark","Total","External causes of mortality",1961,94.1
"Denmark","Total","External causes of mortality",1960,95.2
"Denmark","Total","External causes of mortality",2021,28.9
"Denmark","Total","External causes of mortality",2020,34.7
"Denmark","Total","External causes of mortality",2019,36.2
"Denmark","Total","External causes of mortality",2018,34.1
"Denmark","Total","External causes of mortality",2017,34
"Denmark","Total","External causes of mortality",2016,34.7
"Denmark","Total","External causes of mortality",2015,33
"Denmark","Total","External causes of mortality",2014,35.5
"Denmark","Total","External causes of mortality",2013,36.1
"Denmark","Total","External causes of mortality",2012,37.1
"Denmark","Total","External causes of mortality",2011,38.9
"Denmark","Total","External causes of mortality",2010,37.4
"Denmark","Total","External causes of mortality",2009,40.6
"Denmark","Total","External causes of mortality",2008,45.2
"Denmark","Total","External causes of mortality",2007,46.7
"Denmark","Total","External causes of mortality",2006,50.4
"Denmark","Total","External causes of mortality",2005,49.2
"Denmark","Total","External causes of mortality",2004,46.7
"Denmark","Total","External causes of mortality",2003,48.9
"Denmark","Total","External causes of mortality",2002,50
"Denmark","Total","External causes of mortality",2001,59.5
"Denmark","Total","External causes of mortality",2000,65.4
"Denmark","Total","External causes of mortality",1999,67.4
"Denmark","Total","External causes of mortality",1998,67.1
"Denmark","Total","External causes of mortality",1997,70.1
"Denmark","Total","External causes of mortality",1996,67
"Denmark","Total","External causes of mortality",1995,72.5
"Denmark","Total","External causes of mortality",1994,73.9
"Denmark","Total","External causes of mortality",1993,78.1
"Denmark","Total","External causes of mortality",1992,76
"Denmark","Total","External causes of mortality",1991,76.9
"Denmark","Total","External causes of mortality",1990,78.8
"Denmark","Total","External causes of mortality",1989,85.8
"Denmark","Total","External causes of mortality",1988,87.9
"Denmark","Total","External causes of mortality",1987,86.3
"Denmark","Total","External causes of mortality",1986,84.1
"Denmark","Total","External causes of mortality",1985,86.6
"Denmark","Total","External causes of mortality",1984,85.5
"Denmark","Total","External causes of mortality",1983,83.8
"Denmark","Total","External causes of mortality",1982,81.2
"Denmark","Female","External causes of mortality",2021,20
"Denmark","Female","External causes of mortality",2020,23.8
"Denmark","Female","External causes of mortality",2019,24
"Denmark","Female","External causes of mortality",2018,22.7
"Denmark","Female","External causes of mortality",2017,22.6
"Denmark","Female","External causes of mortality",2016,23.3
"Denmark","Female","External causes of mortality",2015,22.9
"Denmark","Female","External causes of mortality",2014,23.4
"Denmark","Female","External causes of mortality",2013,25.1
"Denmark","Female","External causes of mortality",2012,24.6
"Denmark","Female","External causes of mortality",2011,25.4
"Denmark","Female","External causes of mortality",2010,25.5
"Denmark","Female","External causes of mortality",2009,26.9
"Denmark","Female","External causes of mortality",2008,30.2
"Denmark","Female","External causes of mortality",2007,31.5
"Denmark","Female","External causes of mortality",2006,34.9
"Denmark","Female","External causes of mortality",2005,32.5
"Denmark","Female","External causes of mortality",2004,32.8
"Denmark","Female","External causes of mortality",2003,33
"Denmark","Female","External causes of mortality",2002,33.1
"Denmark","Female","External causes of mortality",2001,41.7
"Denmark","Female","External causes of mortality",2000,48.4
"Denmark","Female","External causes of mortality",1999,48.6
"Denmark","Female","External causes of mortality",1998,49.1
"Denmark","Female","External causes of mortality",1997,52
"Denmark","Female","External causes of mortality",1996,47.2
"Denmark","Female","External causes of mortality",1995,53
"Denmark","Female","External causes of mortality",1994,53.3
"Denmark","Female","External causes of mortality",1993,59.7
"Denmark","Female","External causes of mortality",1992,56.9
"Denmark","Female","External causes of mortality",1991,56.3
"Denmark","Female","External causes of mortality",1990,58.7
"Denmark","Female","External causes of mortality",1989,65.2
"Denmark","Female","External causes of mortality",1988,69.1
"Denmark","Female","External causes of mortality",1987,68.2
"Denmark","Female","External causes of mortality",1986,63.9
"Denmark","Female","External causes of mortality",1985,66.3
"Denmark","Female","External causes of mortality",1984,67.4
"Denmark","Female","External causes of mortality",1983,62.2
"Denmark","Female","External causes of mortality",1982,61.3
"Denmark","Female","External causes of mortality",1981,60.1
"Denmark","Female","External causes of mortality",1980,65.6
"Denmark","Female","External causes of mortality",1979,61.4
"Denmark","Female","External causes of mortality",1978,58.5
"Denmark","Female","External causes of mortality",1977,57.2
"Denmark","Female","External causes of mortality",1976,57.9
"Denmark","Female","External causes of mortality",1975,58.9
"Denmark","Female","External causes of mortality",1974,62.1
"Denmark","Female","External causes of mortality",1973,70.5
"Denmark","Female","External causes of mortality",1972,67.4
"Denmark","Female","External causes of mortality",1971,69.6
"Denmark","Female","External causes of mortality",1970,70.4
"Denmark","Female","External causes of mortality",1969,68.3
"Denmark","Female","External causes of mortality",1968,64.4
"Denmark","Female","External causes of mortality",1967,63.7
"Denmark","Female","External causes of mortality",1966,77.8
"Denmark","Female","External causes of mortality",1965,88.5
"Denmark","Female","External causes of mortality",1964,95
"Denmark","Female","External causes of mortality",1963,88
"Denmark","Female","External causes of mortality",1962,86.5
"Denmark","Female","External causes of mortality",1961,83.1
"Denmark","Female","External causes of mortality",1960,80
"Estonia","Male","External causes of mortality",2004,239.1
"Estonia","Male","External causes of mortality",2003,242.6
"Estonia","Male","External causes of mortality",2002,271.4
"Estonia","Male","External causes of mortality",2001,318.3
"Estonia","Male","External causes of mortality",2000,300.6
"Estonia","Male","External causes of mortality",1999,323.4
"Estonia","Male","External causes of mortality",1998,330.8
"Estonia","Male","External causes of mortality",1997,311.7
"Estonia","Male","External causes of mortality",1996,318.7
"Estonia","Male","External causes of mortality",1995,389.9
"Estonia","Male","External causes of mortality",1994,451.4
"Estonia","Male","External causes of mortality",1993,641.8
"Estonia","Male","External causes of mortality",1992,517.4
"Estonia","Male","External causes of mortality",1991,477.4
"Estonia","Male","External causes of mortality",1990,431.4
"Estonia","Male","External causes of mortality",1989,360.3
"Estonia","Male","External causes of mortality",1988,324.7
"Estonia","Male","External causes of mortality",1987,326.4
"Estonia","Male","External causes of mortality",1986,315.8
"Estonia","Male","External causes of mortality",1985,377.7
"Estonia","Male","External causes of mortality",1982,434
"Estonia","Male","External causes of mortality",1981,460.9
"Estonia","Male","External causes of mortality",2022,108.7
"Estonia","Male","External causes of mortality",2021,106.9
"Estonia","Male","External causes of mortality",2020,110.5
"Estonia","Male","External causes of mortality",2019,89.5
"Estonia","Male","External causes of mortality",2018,100.8
"Estonia","Male","External causes of mortality",2017,106.2
"Estonia","Male","External causes of mortality",2016,105.1
"Estonia","Male","External causes of mortality",2015,108.1
"Estonia","Male","External causes of mortality",2014,126
"Estonia","Male","External causes of mortality",2013,127
"Estonia","Male","External causes of mortality",2012,150.8
"Estonia","Male","External causes of mortality",2011,144.6
"Estonia","Male","External causes of mortality",2010,143.8
"Estonia","Male","External causes of mortality",2009,167.6
"Estonia","Male","External causes of mortality",2008,176.7
"Estonia","Male","External causes of mortality",2007,216.6
"Estonia","Male","External causes of mortality",2006,212.5
"Estonia","Male","External causes of mortality",2005,218.7
"Estonia","Total","External causes of mortality",2022,67.2
"Estonia","Total","External causes of mortality",2021,66.3
"Estonia","Total","External causes of mortality",2020,66.4
"Estonia","Total","External causes of mortality",2019,55
"Estonia","Total","External causes of mortality",2018,58.6
"Estonia","Total","External causes of mortality",2017,61.4
"Estonia","Total","External causes of mortality",2016,62.7
"Estonia","Total","External causes of mortality",2015,63.2
"Estonia","Total","External causes of mortality",2014,71.8
"Estonia","Total","External causes of mortality",2013,73.5
"Estonia","Total","External causes of mortality",2012,86.6
"Estonia","Total","External causes of mortality",2011,83.5
"Estonia","Total","External causes of mortality",2010,83
"Estonia","Total","External causes of mortality",2009,94.5
"Estonia","Total","External causes of mortality",2008,100.1
"Estonia","Total","External causes of mortality",2007,119.8
"Estonia","Total","External causes of mortality",2006,121
"Estonia","Total","External causes of mortality",2005,123.8
"Estonia","Total","External causes of mortality",2004,131.8
"Estonia","Total","External causes of mortality",2003,136.5
"Estonia","Total","External causes of mortality",2002,150.1
"Estonia","Total","External causes of mortality",2001,175.3
"Estonia","Total","External causes of mortality",2000,158.5
"Estonia","Total","External causes of mortality",1999,172.8
"Estonia","Total","External causes of mortality",1998,179.8
"Estonia","Total","External causes of mortality",1997,175
"Estonia","Total","External causes of mortality",1996,177.2
"Estonia","Total","External causes of mortality",1995,214.4
"Estonia","Total","External causes of mortality",1994,258.2
"Estonia","Total","External causes of mortality",1993,361.7
"Estonia","Total","External causes of mortality",1992,300.7
"Estonia","Total","External causes of mortality",1991,278.9
"Estonia","Total","External causes of mortality",1990,255.8
"Estonia","Total","External causes of mortality",1989,220
"Estonia","Total","External causes of mortality",1988,204.6
"Estonia","Total","External causes of mortality",1987,202.6
"Estonia","Total","External causes of mortality",1986,198.9
"Estonia","Total","External causes of mortality",1985,231.3
"Estonia","Total","External causes of mortality",1982,262.8
"Estonia","Total","External causes of mortality",1981,284.8
"Estonia","Female","External causes of mortality",2022,32.1
"Estonia","Female","External causes of mortality",2021,32.9
"Estonia","Female","External causes of mortality",2020,31.1
"Estonia","Female","External causes of mortality",2019,25.9
"Estonia","Female","External causes of mortality",2018,24.9
"Estonia","Female","External causes of mortality",2017,24.7
"Estonia","Female","External causes of mortality",2016,27.6
"Estonia","Female","External causes of mortality",2015,26.8
"Estonia","Female","External causes of mortality",2014,28
"Estonia","Female","External causes of mortality",2013,29.9
"Estonia","Female","External causes of mortality",2012,32.6
"Estonia","Female","External causes of mortality",2011,31.8
"Estonia","Female","External causes of mortality",2010,33.2
"Estonia","Female","External causes of mortality",2009,36.4
"Estonia","Female","External causes of mortality",2008,39.2
"Estonia","Female","External causes of mortality",2007,44.4
"Estonia","Female","External causes of mortality",2006,49.4
"Estonia","Female","External causes of mortality",2005,50.8
"Estonia","Female","External causes of mortality",2004,48.5
"Estonia","Female","External causes of mortality",2003,54.6
"Estonia","Female","External causes of mortality",2002,59.6
"Estonia","Female","External causes of mortality",2001,72
"Estonia","Female","External causes of mortality",2000,64.5
"Estonia","Female","External causes of mortality",1999,68.1
"Estonia","Female","External causes of mortality",1998,71.1
"Estonia","Female","External causes of mortality",1997,69.7
"Estonia","Female","External causes of mortality",1996,73
"Estonia","Female","External causes of mortality",1995,82.2
"Estonia","Female","External causes of mortality",1994,114.2
"Estonia","Female","External causes of mortality",1993,145.4
"Estonia","Female","External causes of mortality",1992,128.4
"Estonia","Female","External causes of mortality",1991,122.4
"Estonia","Female","External causes of mortality",1990,114.3
"Estonia","Female","External causes of mortality",1989,111.5
"Estonia","Female","External causes of mortality",1988,112.9
"Estonia","Female","External causes of mortality",1987,103.7
"Estonia","Female","External causes of mortality",1986,104.6
"Estonia","Female","External causes of mortality",1985,113.9
"Estonia","Female","External causes of mortality",1982,126.9
"Estonia","Female","External causes of mortality",1981,144.8
"Finland","Total","External causes of mortality",1964,115
"Finland","Total","External causes of mortality",1963,117
"Finland","Total","External causes of mortality",1962,118.5
"Finland","Total","External causes of mortality",1961,121.6
"Finland","Total","External causes of mortality",1960,112.5
"Finland","Total","External causes of mortality",2021,52.6
"Finland","Total","External causes of mortality",2020,52.4
"Finland","Total","External causes of mortality",2019,53.6
"Finland","Total","External causes of mortality",2018,58.2
"Finland","Total","External causes of mortality",2017,56.9
"Finland","Total","External causes of mortality",2016,56.8
"Finland","Total","External causes of mortality",2015,55.3
"Finland","Total","External causes of mortality",2014,59.2
"Finland","Total","External causes of mortality",2013,62.1
"Finland","Total","External causes of mortality",2012,64.3
"Finland","Total","External causes of mortality",2011,68.4
"Finland","Total","External causes of mortality",2010,71.9
"Finland","Total","External causes of mortality",2009,75.4
"Finland","Total","External causes of mortality",2008,78.7
"Finland","Total","External causes of mortality",2007,79.1
"Finland","Total","External causes of mortality",2006,81.7
"Finland","Total","External causes of mortality",2005,81.9
"Finland","Total","External causes of mortality",2004,84.1
"Finland","Total","External causes of mortality",2003,81
"Finland","Total","External causes of mortality",2002,81.2
"Finland","Total","External causes of mortality",2001,83
"Finland","Total","External causes of mortality",2000,83
