"Country","Sex","Cause","Year","Value"
"Australia","Total","Diseases of the blood and blood-forming organs",1979,4.6
"Australia","Total","Diseases of the blood and blood-forming organs",1978,3.9
"Australia","Total","Diseases of the blood and blood-forming organs",1977,4.1
"Australia","Total","Diseases of the blood and blood-forming organs",1976,3.7
"Australia","Total","Diseases of the blood and blood-forming organs",1975,4.6
"Australia","Total","Diseases of the blood and blood-forming organs",1974,4.7
"Australia","Total","Diseases of the blood and blood-forming organs",1973,4.5
"Australia","Total","Diseases of the blood and blood-forming organs",1972,4.3
"Australia","Total","Diseases of the blood and blood-forming organs",1971,4.6
"Australia","Total","Diseases of the blood and blood-forming organs",1970,4.9
"Australia","Total","Diseases of the blood and blood-forming organs",1969,4.5
"Australia","Total","Diseases of the blood and blood-forming organs",1968,5.9
"Australia","Total","Diseases of the blood and blood-forming organs",1967,4.8
"Australia","Total","Diseases of the blood and blood-forming organs",1966,5.6
"Australia","Total","Diseases of the blood and blood-forming organs",1965,5.4
"Australia","Total","Diseases of the blood and blood-forming organs",1964,5.1
"Australia","Total","Diseases of the blood and blood-forming organs",1963,5.2
"Australia","Total","Diseases of the blood and blood-forming organs",1962,5.3
"Australia","Total","Diseases of the blood and blood-forming organs",1961,5.5
"Australia","Total","Diseases of the blood and blood-forming organs",1960,5.7
"Austria","Female","Diseases of the blood and blood-forming organs",2021,2.4
"Austria","Female","Diseases of the blood and blood-forming organs",2020,1.8
"Austria","Female","Diseases of the blood and blood-forming organs",2019,2.4
"Austria","Female","Diseases of the blood and blood-forming organs",2018,2.5
"Austria","Female","Diseases of the blood and blood-forming organs",2017,2.2
"Austria","Female","Diseases of the blood and blood-forming organs",2016,1.8
"Austria","Female","Diseases of the blood and blood-forming organs",2015,1.8
"Austria","Female","Diseases of the blood and blood-forming organs",2014,1.9
"Austria","Female","Diseases of the blood and blood-forming organs",2013,1.9
"Austria","Female","Diseases of the blood and blood-forming organs",2012,2.2
"Austria","Female","Diseases of the blood and blood-forming organs",2011,1.8
"Austria","Female","Diseases of the blood and blood-forming organs",2010,1.8
"Austria","Female","Diseases of the blood and blood-forming organs",2009,1.6
"Austria","Female","Diseases of the blood and blood-forming organs",2008,1.8
"Austria","Female","Diseases of the blood and blood-forming organs",2007,1.4
"Austria","Female","Diseases of the blood and blood-forming organs",2006,1.3
"Austria","Female","Diseases of the blood and blood-forming organs",2005,1.7
"Austria","Female","Diseases of the blood and blood-forming organs",2004,1
"Austria","Female","Diseases of the blood and blood-forming organs",2003,1.3
"Austria","Female","Diseases of the blood and blood-forming organs",2002,1.4
"Austria","Female","Diseases of the blood and blood-forming organs",2001,1.1
"Austria","Female","Diseases of the blood and blood-forming organs",2000,0.7
"Austria","Female","Diseases of the blood and blood-forming organs",1999,0.9
"Austria","Female","Diseases of the blood and blood-forming organs",1998,1
"Austria","Female","Diseases of the blood and blood-forming organs",1997,1.1
"Austria","Female","Diseases of the blood and blood-forming organs",1996,0.9
"Austria","Female","Diseases of the blood and blood-forming organs",1995,1.5
"Austria","Female","Diseases of the blood and blood-forming organs",1994,1.6
"Austria","Female","Diseases of the blood and blood-forming organs",1993,1.5
"Austria","Female","Diseases of the blood and blood-forming organs",1992,1.4
"Austria","Female","Diseases of the blood and blood-forming organs",1991,1.6
"Austria","Female","Diseases of the blood and blood-forming organs",1990,2
"Austria","Female","Diseases of the blood and blood-forming organs",1989,2.3
"Austria","Female","Diseases of the blood and blood-forming organs",1988,1.9
"Austria","Female","Diseases of the blood and blood-forming organs",1987,2.3
"Austria","Female","Diseases of the blood and blood-forming organs",1986,2.9
"Austria","Female","Diseases of the blood and blood-forming organs",1985,3.1
"Austria","Female","Diseases of the blood and blood-forming organs",1984,3.2
"Austria","Female","Diseases of the blood and blood-forming organs",1983,2.7
"Austria","Female","Diseases of the blood and blood-forming organs",1982,2.8
"Austria","Female","Diseases of the blood and blood-forming organs",1981,2.8
"Austria","Female","Diseases of the blood and blood-forming organs",1980,2.6
"Austria","Female","Diseases of the blood and blood-forming organs",1979,2.8
"Austria","Female","Diseases of the blood and blood-forming organs",1978,2.6
"Austria","Female","Diseases of the blood and blood-forming organs",1977,3.1
"Austria","Female","Diseases of the blood and blood-forming organs",1976,3.3
"Austria","Female","Diseases of the blood and blood-forming organs",1975,3
"Austria","Female","Diseases of the blood and blood-forming organs",1974,3.6
"Austria","Female","Diseases of the blood and blood-forming organs",1973,3.8
"Austria","Female","Diseases of the blood and blood-forming organs",1972,4.2
"Austria","Female","Diseases of the blood and blood-forming organs",1971,3.8
"Austria","Female","Diseases of the blood and blood-forming organs",1970,4.5
"Austria","Female","Diseases of the blood and blood-forming organs",1969,4.7
"Austria","Female","Diseases of the blood and blood-forming organs",1968,4.5
"Austria","Female","Diseases of the blood and blood-forming organs",1967,4
"Austria","Female","Diseases of the blood and blood-forming organs",1966,4.1
"Austria","Female","Diseases of the blood and blood-forming organs",1965,4
"Austria","Female","Diseases of the blood and blood-forming organs",1964,4
"Austria","Female","Diseases of the blood and blood-forming organs",1963,3.4
"Austria","Female","Diseases of the blood and blood-forming organs",1962,4.3
"Austria","Female","Diseases of the blood and blood-forming organs",1961,3.4
"Austria","Female","Diseases of the blood and blood-forming organs",1960,2.9
"Austria","Total","Diseases of the blood and blood-forming organs",2021,2.8
"Austria","Total","Diseases of the blood and blood-forming organs",2020,1.9
"Austria","Total","Diseases of the blood and blood-forming organs",2019,2.7
"Austria","Total","Diseases of the blood and blood-forming organs",2018,2.7
"Austria","Total","Diseases of the blood and blood-forming organs",2017,2.1
"Austria","Total","Diseases of the blood and blood-forming organs",2016,2
"Austria","Total","Diseases of the blood and blood-forming organs",2015,2.1
"Austria","Total","Diseases of the blood and blood-forming organs",2014,1.9
"Austria","Total","Diseases of the blood and blood-forming organs",2013,2.1
"Austria","Total","Diseases of the blood and blood-forming organs",2012,2.2
"Austria","Total","Diseases of the blood and blood-forming organs",2011,2.1
"Austria","Total","Diseases of the blood and blood-forming organs",2010,1.8
"Austria","Total","Diseases of the blood and blood-forming organs",2009,1.8
"Austria","Total","Diseases of the blood and blood-forming organs",2008,2
"Austria","Total","Diseases of the blood and blood-forming organs",2007,1.7
"Austria","Total","Diseases of the blood and blood-forming organs",2006,1.5
"Austria","Total","Diseases of the blood and blood-forming organs",2005,1.7
"Austria","Total","Diseases of the blood and blood-forming organs",2004,1.1
"Austria","Total","Diseases of the blood and blood-forming organs",2003,1.2
